"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
35,"blue-collar","married","secondary","no",243,"yes","cellular",41,3,-1,0,"unknown",0,2018,2018-06-16
52,"self-employed","single","tertiary","no",458,"yes","unknown",132,5,-1,0,"unknown",0,2018,2018-06-16
35,"technician","single","tertiary","no",2658,"yes","cellular",768,2,141,3,"failure",1,2018,2018-06-16
26,"self-employed","single","tertiary","no",3044,"yes","cellular",550,1,325,1,"other",0,2018,2018-06-16
32,"blue-collar","married","primary","no",329,"yes","cellular",321,1,-1,0,"unknown",0,2018,2018-06-16
46,"management","single","secondary","no",244,"yes","unknown",244,1,-1,0,"unknown",0,2018,2018-06-16
51,"technician","married","secondary","no",536,"yes","cellular",53,1,-1,0,"unknown",0,2018,2018-06-16
49,"retired","married","secondary","no",329,"yes","unknown",264,2,-1,0,"unknown",0,2018,2018-06-16
45,"services","married","secondary","no",9077,"yes","unknown",139,1,-1,0,"unknown",0,2018,2018-06-16
49,"management","married","tertiary","no",1468,"yes","cellular",88,3,-1,0,"unknown",0,2018,2018-06-16
28,"admin.","single","secondary","no",596,"yes","unknown",151,6,-1,0,"unknown",0,2018,2018-06-16
41,"self-employed","married","secondary","no",305,"yes","cellular",174,2,-1,0,"unknown",0,2018,2018-06-16
51,"management","married","tertiary","no",0,"yes","unknown",59,5,-1,0,"unknown",0,2018,2018-06-17
46,"technician","married","secondary","no",1029,"yes","unknown",142,1,-1,0,"unknown",0,2018,2018-06-17
39,"management","married","tertiary","no",198,"yes","unknown",138,8,-1,0,"unknown",0,2018,2018-06-17
43,"services","divorced","secondary","no",0,"yes","unknown",125,2,-1,0,"unknown",0,2018,2018-06-17
33,"management","married","tertiary","no",2441,"yes","cellular",154,1,-1,0,"unknown",0,2018,2018-06-17
42,"services","single","secondary","no",3403,"yes","cellular",160,1,-1,0,"unknown",0,2018,2018-06-17
43,"management","divorced","tertiary","no",0,"yes","cellular",111,1,-1,0,"unknown",0,2018,2018-06-17
31,"self-employed","single","tertiary","no",578,"yes","cellular",664,1,319,4,"failure",0,2018,2018-06-17
55,"management","married","secondary","no",0,"yes","unknown",309,2,-1,0,"unknown",0,2018,2018-06-17
32,"technician","single","tertiary","no",705,"yes","cellular",414,2,35,4,"failure",1,2018,2018-06-17
47,"services","married","secondary","no",759,"yes","unknown",30,2,-1,0,"unknown",0,2018,2018-06-17
43,"management","married","secondary","no",2411,"yes","cellular",124,7,-1,0,"unknown",0,2018,2018-06-17
42,"admin.","married","secondary","no",128,"yes","unknown",190,1,-1,0,"unknown",0,2018,2018-06-17
27,"admin.","married","primary","no",395,"yes","cellular",122,2,-1,0,"unknown",0,2018,2018-06-17
28,"technician","single","secondary","no",1589,"yes","cellular",359,5,-1,0,"unknown",0,2018,2018-06-17
39,"technician","married","secondary","no",1427,"yes","unknown",454,1,-1,0,"unknown",0,2018,2018-06-17
34,"entrepreneur","single","tertiary","no",1068,"yes","cellular",46,6,378,2,"failure",0,2018,2018-06-17
33,"management","married","tertiary","no",603,"yes","cellular",265,1,-1,0,"unknown",0,2018,2018-06-17
43,"blue-collar","married","primary","no",-77,"yes","unknown",468,1,-1,0,"unknown",0,2018,2018-06-17
52,"services","divorced","secondary","no",12,"yes","cellular",78,1,170,1,"failure",0,2018,2018-06-17
32,"unemployed","single","secondary","no",1026,"yes","cellular",289,1,-1,0,"unknown",1,2018,2018-06-17
35,"blue-collar","married","secondary","no",328,"yes","cellular",484,3,364,1,"other",0,2018,2018-06-17
32,"technician","single","tertiary","no",1212,"yes","unknown",463,2,-1,0,"unknown",0,2018,2018-06-17
42,"blue-collar","married","primary","no",271,"yes","unknown",84,4,-1,0,"unknown",0,2018,2018-06-17
42,"blue-collar","divorced","secondary","no",898,"yes","cellular",347,1,-1,0,"unknown",0,2018,2018-06-17
31,"entrepreneur","single","secondary","no",0,"yes","cellular",56,1,176,1,"failure",0,2018,2018-06-17
33,"technician","married","secondary","no",79,"yes","cellular",170,6,-1,0,"unknown",0,2018,2018-06-17
44,"services","divorced","secondary","no",0,"yes","unknown",389,5,-1,0,"unknown",0,2018,2018-06-17
50,"unemployed","married","primary","no",289,"yes","cellular",300,5,-1,0,"unknown",0,2018,2018-06-17
60,"retired","married","secondary","no",0,"yes","unknown",229,1,-1,0,"unknown",0,2018,2018-06-17
59,"retired","married","secondary","no",319,"yes","unknown",143,3,-1,0,"unknown",0,2018,2018-06-17
45,"blue-collar","married","primary","no",71,"yes","unknown",355,2,-1,0,"unknown",0,2018,2018-06-17
26,"blue-collar","married","primary","no",256,"yes","cellular",169,2,-1,0,"unknown",0,2018,2018-06-17
40,"admin.","divorced","secondary","no",1967,"yes","unknown",363,1,-1,0,"unknown",0,2018,2018-06-17
39,"blue-collar","married","primary","no",0,"yes","cellular",117,2,-1,0,"unknown",0,2018,2018-06-17
36,"services","single","secondary","no",9713,"yes","unknown",72,3,-1,0,"unknown",0,2018,2018-06-17
52,"services","divorced","primary","no",111,"yes","unknown",179,2,-1,0,"unknown",0,2018,2018-06-17
42,"technician","married","secondary","no",69,"yes","cellular",55,1,-1,0,"unknown",0,2018,2018-06-17
30,"entrepreneur","married","secondary","no",392,"yes","cellular",124,1,167,3,"failure",0,2018,2018-06-17
27,"management","single","secondary","no",178,"yes","unknown",732,2,-1,0,"unknown",1,2018,2018-06-17
34,"blue-collar","married","secondary","no",837,"yes","cellular",495,1,-1,0,"unknown",0,2018,2018-06-17
44,"blue-collar","married","secondary","no",0,"yes","cellular",139,3,-1,0,"unknown",0,2018,2018-06-17
56,"management","divorced","tertiary","no",3885,"yes","cellular",51,1,-1,0,"unknown",0,2018,2018-06-17
36,"blue-collar","single","primary","no",736,"yes","unknown",323,2,-1,0,"unknown",0,2018,2018-06-17
45,"technician","married","tertiary","no",377,"yes","unknown",835,3,-1,0,"unknown",1,2018,2018-06-17
37,"blue-collar","married","secondary","no",121,"yes","unknown",617,2,-1,0,"unknown",0,2018,2018-06-17
37,"management","single","tertiary","no",230,"yes","cellular",120,2,272,1,"failure",0,2018,2018-06-17
37,"blue-collar","married","secondary","no",604,"yes","cellular",371,1,495,1,"failure",1,2018,2018-06-17
29,"blue-collar","married","unknown","no",486,"yes","cellular",422,1,363,1,"failure",0,2018,2018-06-17
50,"technician","married","unknown","no",413,"yes","unknown",243,2,-1,0,"unknown",0,2018,2018-06-17
34,"technician","single","tertiary","no",1393,"yes","cellular",540,3,271,3,"success",0,2018,2018-06-17
27,"entrepreneur","single","tertiary","no",2159,"yes","cellular",1101,1,-1,0,"unknown",0,2018,2018-06-17
33,"management","divorced","tertiary","no",5550,"yes","cellular",124,2,278,4,"failure",0,2018,2018-06-17
39,"entrepreneur","married","tertiary","no",350,"yes","cellular",230,2,-1,0,"unknown",0,2018,2018-06-17
45,"blue-collar","married","secondary","no",521,"yes","unknown",259,3,-1,0,"unknown",0,2018,2018-06-18
39,"management","married","secondary","no",794,"yes","cellular",71,1,243,3,"failure",0,2018,2018-06-18
34,"blue-collar","married","primary","no",428,"yes","cellular",59,2,-1,0,"unknown",0,2018,2018-06-18
48,"blue-collar","married","primary","no",559,"yes","unknown",1231,2,-1,0,"unknown",0,2018,2018-06-18
45,"self-employed","married","secondary","no",140,"yes","cellular",192,3,-1,0,"unknown",0,2018,2018-06-18
37,"blue-collar","married","secondary","no",190,"yes","unknown",83,2,-1,0,"unknown",0,2018,2018-06-18
48,"management","single","tertiary","no",460,"yes","cellular",91,3,264,2,"other",0,2018,2018-06-18
37,"management","married","tertiary","no",865,"yes","cellular",101,1,-1,0,"unknown",0,2018,2018-06-18
55,"services","divorced","primary","no",2923,"yes","unknown",104,2,-1,0,"unknown",0,2018,2018-06-18
48,"technician","married","secondary","no",638,"yes","unknown",217,1,-1,0,"unknown",0,2018,2018-06-18
46,"admin.","married","secondary","no",120,"yes","unknown",20,11,-1,0,"unknown",0,2018,2018-06-18
36,"technician","married","tertiary","no",1731,"yes","cellular",74,3,-1,0,"unknown",0,2018,2018-06-18
32,"services","divorced","secondary","no",5267,"yes","unknown",178,2,-1,0,"unknown",0,2018,2018-06-18
48,"entrepreneur","divorced","tertiary","no",3520,"yes","cellular",73,4,-1,0,"unknown",0,2018,2018-06-18
61,"self-employed","divorced","tertiary","no",6,"yes","cellular",210,1,182,2,"success",1,2018,2018-06-18
45,"blue-collar","married","secondary","no",17,"yes","cellular",66,1,152,14,"failure",0,2018,2018-06-18
28,"blue-collar","married","primary","no",254,"yes","cellular",149,2,-1,0,"unknown",0,2018,2018-06-18
39,"management","married","tertiary","no",588,"yes","cellular",2256,2,-1,0,"unknown",0,2018,2018-06-18
33,"entrepreneur","married","secondary","no",3140,"yes","cellular",7,5,-1,0,"unknown",0,2018,2018-06-18
46,"self-employed","married","tertiary","no",2303,"yes","unknown",241,1,-1,0,"unknown",0,2018,2018-06-18
29,"services","married","secondary","no",222,"yes","cellular",197,1,250,23,"failure",0,2018,2018-06-18
33,"services","divorced","secondary","no",1194,"yes","cellular",166,1,-1,0,"unknown",0,2018,2018-06-18
43,"admin.","divorced","secondary","no",540,"yes","cellular",74,1,-1,0,"unknown",0,2018,2018-06-18
37,"blue-collar","single","primary","no",117,"yes","unknown",196,3,-1,0,"unknown",0,2018,2018-06-18
35,"blue-collar","single","secondary","no",3508,"yes","cellular",94,3,-1,0,"unknown",0,2018,2018-06-18
39,"technician","married","secondary","no",626,"yes","cellular",126,2,-1,0,"unknown",0,2018,2018-06-18
52,"blue-collar","married","primary","no",779,"yes","unknown",30,3,-1,0,"unknown",0,2018,2018-06-18
53,"management","divorced","tertiary","no",-187,"yes","cellular",27,2,-1,0,"unknown",0,2018,2018-06-18
55,"management","married","tertiary","no",0,"yes","cellular",187,2,-1,0,"unknown",0,2018,2018-06-18
31,"management","married","secondary","no",625,"yes","cellular",136,1,-1,0,"unknown",0,2018,2018-06-18
30,"technician","single","secondary","no",3313,"yes","telephone",534,3,319,3,"failure",0,2018,2018-06-18
44,"management","married","secondary","no",8262,"yes","cellular",201,16,-1,0,"unknown",0,2018,2018-06-18
40,"services","single","secondary","no",0,"yes","cellular",350,2,-1,0,"unknown",0,2018,2018-06-18
50,"blue-collar","married","primary","no",1064,"yes","cellular",31,2,-1,0,"unknown",0,2018,2018-06-18
34,"management","married","tertiary","no",0,"yes","cellular",129,1,-1,0,"unknown",0,2018,2018-06-18
44,"blue-collar","married","primary","no",-420,"yes","cellular",220,2,-1,0,"unknown",0,2018,2018-06-18
35,"management","single","tertiary","no",4788,"yes","unknown",227,1,-1,0,"unknown",0,2018,2018-06-18
35,"technician","single","secondary","no",27,"yes","cellular",214,1,305,1,"other",1,2018,2018-06-18
27,"technician","single","tertiary","no",434,"yes","unknown",127,1,-1,0,"unknown",0,2018,2018-06-18
35,"technician","married","secondary","no",294,"yes","cellular",238,6,98,5,"success",0,2018,2018-06-18
33,"unemployed","divorced","secondary","no",1005,"yes","unknown",229,2,-1,0,"unknown",0,2018,2018-06-18
40,"self-employed","married","tertiary","no",355,"yes","cellular",1390,2,-1,0,"unknown",0,2018,2018-06-18
48,"management","married","tertiary","no",500,"yes","cellular",53,1,-1,0,"unknown",0,2018,2018-06-18
44,"technician","single","secondary","no",196,"yes","cellular",386,3,-1,0,"unknown",0,2018,2018-06-18
41,"blue-collar","married","primary","no",13,"yes","cellular",358,2,306,1,"failure",0,2018,2018-06-18
35,"blue-collar","married","primary","no",2953,"yes","telephone",97,2,-1,0,"unknown",0,2018,2018-06-18
38,"housemaid","married","secondary","no",333,"yes","cellular",606,2,202,1,"other",0,2018,2018-06-18
32,"services","married","secondary","no",162,"yes","unknown",297,2,-1,0,"unknown",0,2018,2018-06-18
42,"entrepreneur","married","primary","no",198,"yes","unknown",314,1,-1,0,"unknown",0,2018,2018-06-18
38,"admin.","divorced","secondary","no",661,"yes","unknown",160,1,-1,0,"unknown",0,2018,2018-06-18
51,"admin.","divorced","secondary","no",3029,"yes","cellular",118,2,-1,0,"unknown",0,2018,2018-06-18
41,"technician","married","tertiary","no",725,"yes","unknown",87,3,-1,0,"unknown",0,2018,2018-06-18
36,"technician","single","secondary","no",380,"yes","unknown",134,1,-1,0,"unknown",0,2018,2018-06-18
39,"management","divorced","tertiary","no",3261,"yes","unknown",150,17,-1,0,"unknown",0,2018,2018-06-18
33,"entrepreneur","married","secondary","no",5809,"yes","cellular",219,4,-1,0,"unknown",0,2018,2018-06-18
27,"technician","single","tertiary","no",3083,"yes","unknown",244,2,-1,0,"unknown",0,2018,2018-06-18
36,"management","married","tertiary","no",0,"yes","cellular",142,3,150,3,"failure",0,2018,2018-06-18
37,"entrepreneur","married","primary","no",1529,"yes","cellular",201,3,-1,0,"unknown",0,2018,2018-06-18
31,"services","married","secondary","no",1020,"yes","cellular",575,6,-1,0,"unknown",0,2018,2018-06-18
41,"blue-collar","divorced","secondary","no",-90,"yes","cellular",103,6,-1,0,"unknown",0,2018,2018-06-18
48,"technician","married","tertiary","no",58,"yes","cellular",110,2,-1,0,"unknown",0,2018,2018-06-18
40,"technician","married","secondary","no",657,"yes","cellular",159,2,-1,0,"unknown",0,2018,2018-06-18
25,"services","single","secondary","no",895,"yes","unknown",167,1,-1,0,"unknown",0,2018,2018-06-18
26,"blue-collar","married","secondary","no",0,"yes","cellular",320,3,-1,0,"unknown",0,2018,2018-06-18
41,"blue-collar","married","primary","no",-75,"yes","cellular",115,1,-1,0,"unknown",0,2018,2018-06-18
53,"management","married","tertiary","no",115,"yes","unknown",336,3,-1,0,"unknown",0,2018,2018-06-19
43,"blue-collar","married","primary","no",17,"yes","unknown",119,10,-1,0,"unknown",0,2018,2018-06-19
33,"services","single","secondary","no",772,"yes","cellular",323,2,259,3,"success",0,2018,2018-06-19
39,"blue-collar","married","primary","no",519,"yes","unknown",117,1,-1,0,"unknown",0,2018,2018-06-19
39,"services","single","secondary","no",126,"yes","unknown",211,2,-1,0,"unknown",0,2018,2018-06-19
33,"technician","married","secondary","no",2099,"yes","unknown",42,3,-1,0,"unknown",0,2018,2018-06-19
39,"entrepreneur","divorced","tertiary","no",208,"yes","unknown",201,2,-1,0,"unknown",0,2018,2018-06-19
53,"unemployed","married","secondary","no",582,"yes","unknown",96,2,-1,0,"unknown",0,2018,2018-06-19
39,"admin.","married","secondary","no",20,"yes","unknown",124,2,-1,0,"unknown",0,2018,2018-06-19
40,"admin.","married","tertiary","no",764,"yes","unknown",85,1,-1,0,"unknown",1,2018,2018-06-19
25,"blue-collar","single","secondary","no",286,"yes","cellular",663,2,-1,0,"unknown",0,2018,2018-06-19
39,"services","divorced","unknown","no",434,"yes","telephone",553,6,-1,0,"unknown",0,2018,2018-06-19
40,"blue-collar","married","secondary","no",6767,"yes","cellular",97,2,-1,0,"unknown",0,2018,2018-06-19
55,"management","single","secondary","no",1507,"yes","cellular",114,3,-1,0,"unknown",0,2018,2018-06-19
52,"blue-collar","divorced","secondary","no",306,"yes","unknown",63,3,-1,0,"unknown",0,2018,2018-06-19
36,"admin.","married","secondary","no",670,"yes","cellular",126,3,-1,0,"unknown",0,2018,2018-06-19
40,"admin.","married","secondary","no",0,"yes","cellular",561,1,201,1,"failure",0,2018,2018-06-19
53,"services","married","secondary","no",139,"yes","cellular",28,17,-1,0,"unknown",0,2018,2018-06-19
26,"services","married","secondary","no",54,"yes","unknown",116,1,-1,0,"unknown",0,2018,2018-06-19
35,"blue-collar","married","secondary","no",25,"yes","unknown",23,5,-1,0,"unknown",0,2018,2018-06-19
46,"blue-collar","married","secondary","no",0,"yes","cellular",122,1,-1,0,"unknown",0,2018,2018-06-19
46,"blue-collar","married","secondary","no",84,"yes","unknown",49,1,-1,0,"unknown",0,2018,2018-06-19
32,"management","single","tertiary","no",156,"yes","unknown",81,6,-1,0,"unknown",0,2018,2018-06-19
36,"admin.","married","tertiary","no",3127,"yes","unknown",147,2,-1,0,"unknown",0,2018,2018-06-19
44,"management","single","secondary","no",-228,"yes","cellular",38,1,362,2,"failure",0,2018,2018-06-19
30,"services","married","secondary","no",52,"yes","cellular",295,1,-1,0,"unknown",0,2018,2018-06-19
30,"blue-collar","single","secondary","no",23,"yes","unknown",36,24,-1,0,"unknown",0,2018,2018-06-19
52,"management","married","tertiary","no",1295,"yes","cellular",121,1,123,1,"other",0,2018,2018-06-19
37,"technician","single","secondary","no",3,"yes","cellular",90,5,-1,0,"unknown",0,2018,2018-06-19
36,"entrepreneur","married","tertiary","no",99,"yes","cellular",165,2,-1,0,"unknown",0,2018,2018-06-19
29,"technician","married","tertiary","no",858,"yes","cellular",234,7,330,1,"failure",0,2018,2018-06-19
41,"management","married","tertiary","no",4063,"yes","cellular",110,2,-1,0,"unknown",0,2018,2018-06-19
37,"blue-collar","married","secondary","no",3420,"yes","cellular",77,1,301,2,"failure",0,2018,2018-06-19
35,"management","married","tertiary","no",451,"yes","cellular",220,6,-1,0,"unknown",0,2018,2018-06-19
23,"technician","single","secondary","no",158,"yes","unknown",139,1,-1,0,"unknown",0,2018,2018-06-19
33,"technician","married","tertiary","no",-988,"yes","cellular",83,3,-1,0,"unknown",0,2018,2018-06-19
47,"housemaid","married","secondary","no",4397,"yes","cellular",110,1,-1,0,"unknown",0,2018,2018-06-19
52,"admin.","married","secondary","no",-462,"yes","cellular",172,5,-1,0,"unknown",0,2018,2018-06-19
46,"management","single","unknown","no",1527,"yes","unknown",269,1,-1,0,"unknown",0,2018,2018-06-19
32,"blue-collar","single","primary","no",1918,"yes","cellular",318,1,172,1,"failure",0,2018,2018-06-19
47,"services","married","primary","no",1496,"yes","unknown",211,2,-1,0,"unknown",0,2018,2018-06-19
32,"technician","single","secondary","no",471,"yes","unknown",379,2,-1,0,"unknown",0,2018,2018-06-19
49,"admin.","single","secondary","no",716,"yes","unknown",1257,3,-1,0,"unknown",1,2018,2018-06-19
42,"services","married","primary","no",248,"yes","cellular",480,2,-1,0,"unknown",0,2018,2018-06-19
53,"blue-collar","married","secondary","no",314,"yes","unknown",184,2,-1,0,"unknown",0,2018,2018-06-19
40,"management","single","tertiary","no",3877,"yes","unknown",145,1,-1,0,"unknown",0,2018,2018-06-19
39,"entrepreneur","married","tertiary","no",628,"yes","cellular",97,1,-1,0,"unknown",0,2018,2018-06-19
53,"admin.","divorced","secondary","no",-394,"yes","unknown",599,2,-1,0,"unknown",0,2018,2018-06-20
24,"services","single","secondary","no",1299,"yes","cellular",113,2,-1,0,"unknown",0,2018,2018-06-20
28,"blue-collar","married","secondary","no",631,"yes","cellular",151,1,-1,0,"unknown",0,2018,2018-06-20
31,"admin.","single","tertiary","no",117,"yes","cellular",77,1,-1,0,"unknown",0,2018,2018-06-20
60,"retired","married","secondary","no",2537,"yes","unknown",230,1,-1,0,"unknown",0,2018,2018-06-20
37,"admin.","married","secondary","no",68,"yes","cellular",151,2,351,1,"failure",0,2018,2018-06-20
27,"admin.","single","secondary","no",242,"yes","unknown",83,1,-1,0,"unknown",0,2018,2018-06-20
46,"admin.","divorced","primary","no",50,"yes","cellular",379,1,-1,0,"unknown",0,2018,2018-06-20
49,"technician","married","secondary","no",597,"yes","cellular",154,2,-1,0,"unknown",0,2018,2018-06-20
47,"admin.","single","secondary","no",-331,"yes","cellular",227,4,-1,0,"unknown",0,2018,2018-06-20
34,"management","divorced","tertiary","no",5754,"yes","cellular",32,1,181,1,"failure",0,2018,2018-06-20
30,"admin.","married","secondary","no",-366,"yes","unknown",102,1,-1,0,"unknown",0,2018,2018-06-20
31,"technician","married","tertiary","no",19,"yes","cellular",243,31,-1,0,"unknown",0,2018,2018-06-20
31,"technician","single","secondary","no",863,"yes","cellular",166,3,111,6,"failure",0,2018,2018-06-20
32,"management","married","tertiary","no",1522,"yes","unknown",302,3,-1,0,"unknown",0,2018,2018-06-20
39,"services","married","secondary","no",2843,"yes","unknown",585,1,-1,0,"unknown",1,2018,2018-06-20
31,"blue-collar","single","secondary","no",4415,"yes","unknown",329,1,-1,0,"unknown",0,2018,2018-06-20
39,"entrepreneur","married","secondary","no",10200,"yes","cellular",57,4,-1,0,"unknown",0,2018,2018-06-20
27,"admin.","married","secondary","no",249,"yes","cellular",307,2,-1,0,"unknown",0,2018,2018-06-20
32,"technician","divorced","secondary","no",210,"yes","unknown",188,2,-1,0,"unknown",0,2018,2018-06-20
41,"management","married","primary","no",733,"yes","cellular",69,1,335,7,"failure",0,2018,2018-06-20
37,"entrepreneur","married","tertiary","no",1284,"yes","cellular",246,2,-1,0,"unknown",0,2018,2018-06-20
57,"blue-collar","married","primary","no",93,"yes","telephone",137,1,-1,0,"unknown",0,2018,2018-06-20
34,"technician","divorced","secondary","no",1301,"yes","cellular",196,2,189,2,"failure",0,2018,2018-06-20
37,"technician","single","secondary","no",435,"yes","unknown",210,1,-1,0,"unknown",0,2018,2018-06-20
37,"management","single","tertiary","no",102,"yes","cellular",445,1,258,2,"failure",1,2018,2018-06-20
47,"services","married","secondary","no",1474,"yes","cellular",77,1,368,3,"failure",0,2018,2018-06-20
29,"technician","single","secondary","yes",-397,"yes","unknown",114,1,-1,0,"unknown",0,2018,2018-06-20
35,"services","single","primary","no",739,"yes","cellular",605,1,-1,0,"unknown",0,2018,2018-06-20
30,"technician","married","tertiary","no",423,"yes","cellular",230,2,-1,0,"unknown",0,2018,2018-06-20
35,"management","single","tertiary","no",1599,"yes","cellular",407,1,-1,0,"unknown",1,2018,2018-06-20
45,"services","married","secondary","no",4060,"yes","unknown",238,1,-1,0,"unknown",0,2018,2018-06-20
33,"management","married","tertiary","no",188,"yes","unknown",136,1,-1,0,"unknown",0,2018,2018-06-20
31,"services","single","secondary","no",124,"yes","unknown",154,4,-1,0,"unknown",0,2018,2018-06-20
33,"technician","single","tertiary","no",538,"yes","unknown",359,2,-1,0,"unknown",0,2018,2018-06-20
44,"technician","divorced","secondary","no",316,"yes","cellular",163,3,-1,0,"unknown",0,2018,2018-06-20
47,"technician","married","secondary","no",-545,"yes","unknown",140,5,-1,0,"unknown",0,2018,2018-06-20
44,"management","divorced","tertiary","no",213,"yes","cellular",65,2,-1,0,"unknown",0,2018,2018-06-20
57,"blue-collar","married","primary","no",318,"yes","unknown",206,2,-1,0,"unknown",0,2018,2018-06-20
39,"blue-collar","married","primary","no",390,"yes","cellular",206,1,-1,0,"unknown",0,2018,2018-06-20
30,"technician","single","secondary","no",3286,"yes","cellular",743,1,-1,0,"unknown",1,2018,2018-06-20
37,"blue-collar","divorced","secondary","no",316,"yes","unknown",642,2,-1,0,"unknown",1,2018,2018-06-20
23,"blue-collar","single","primary","no",965,"yes","unknown",1161,4,-1,0,"unknown",0,2018,2018-06-20
42,"technician","single","secondary","no",2036,"yes","cellular",259,2,-1,0,"unknown",0,2018,2018-06-20
49,"admin.","single","secondary","no",1150,"yes","cellular",126,2,355,1,"failure",0,2018,2018-06-20
26,"technician","single","tertiary","no",77,"yes","unknown",125,2,-1,0,"unknown",0,2018,2018-06-20
42,"unemployed","divorced","primary","no",148,"yes","cellular",102,1,-1,0,"unknown",0,2018,2018-06-20
26,"management","single","tertiary","yes",-130,"yes","cellular",216,1,-1,0,"unknown",0,2018,2018-06-20
34,"management","single","tertiary","no",1350,"yes","unknown",68,1,-1,0,"unknown",0,2018,2018-06-20
38,"blue-collar","married","primary","no",54,"yes","unknown",180,1,-1,0,"unknown",0,2018,2018-06-20
28,"admin.","married","secondary","no",1428,"yes","cellular",495,1,-1,0,"unknown",0,2018,2018-06-20
53,"admin.","married","secondary","no",849,"yes","cellular",3102,3,-1,0,"unknown",1,2018,2018-06-20
55,"technician","single","tertiary","no",-703,"yes","cellular",123,3,-1,0,"unknown",0,2018,2018-06-20
36,"technician","married","secondary","no",0,"yes","cellular",583,3,335,2,"other",0,2018,2018-06-20
38,"blue-collar","divorced","secondary","no",226,"yes","cellular",167,4,-1,0,"unknown",0,2018,2018-06-20
31,"blue-collar","married","primary","no",-199,"yes","telephone",149,5,299,10,"failure",0,2018,2018-06-20
51,"blue-collar","divorced","secondary","no",1524,"yes","cellular",112,2,-1,0,"unknown",0,2018,2018-06-20
42,"blue-collar","married","secondary","no",-256,"yes","cellular",576,1,318,2,"failure",0,2018,2018-06-20
32,"blue-collar","married","secondary","no",419,"yes","unknown",56,2,-1,0,"unknown",0,2018,2018-06-20
44,"admin.","divorced","secondary","no",2999,"yes","cellular",717,1,-1,0,"unknown",1,2018,2018-06-20
38,"blue-collar","married","primary","no",195,"yes","cellular",165,2,-1,0,"unknown",0,2018,2018-06-20
37,"blue-collar","single","secondary","no",13156,"yes","unknown",240,1,-1,0,"unknown",0,2018,2018-06-20
50,"admin.","divorced","secondary","no",124,"yes","cellular",367,2,289,19,"failure",0,2018,2018-06-20
40,"admin.","married","tertiary","no",0,"yes","unknown",88,2,-1,0,"unknown",0,2018,2018-06-20
23,"housemaid","married","tertiary","no",66,"yes","cellular",1391,2,-1,0,"unknown",1,2018,2018-06-20
37,"technician","single","tertiary","no",-1,"yes","cellular",223,2,200,7,"other",0,2018,2018-06-20
41,"management","married","tertiary","no",6060,"yes","unknown",71,2,-1,0,"unknown",0,2018,2018-06-20
35,"technician","single","tertiary","no",470,"yes","cellular",743,13,-1,0,"unknown",1,2018,2018-06-20
40,"blue-collar","divorced","primary","no",71,"yes","cellular",225,1,-1,0,"unknown",0,2018,2018-06-20
51,"entrepreneur","married","tertiary","no",5254,"yes","unknown",134,1,-1,0,"unknown",1,2018,2018-06-21
35,"admin.","single","secondary","no",424,"yes","cellular",23,4,-1,0,"unknown",0,2018,2018-06-21
31,"management","single","tertiary","no",43,"yes","cellular",297,7,-1,0,"unknown",0,2018,2018-06-21
41,"technician","married","secondary","no",112,"yes","cellular",55,1,-1,0,"unknown",0,2018,2018-06-21
37,"admin.","married","secondary","no",147,"yes","cellular",25,30,-1,0,"unknown",0,2018,2018-06-21
29,"services","single","secondary","no",0,"yes","unknown",227,9,-1,0,"unknown",0,2018,2018-06-21
42,"technician","married","secondary","no",-556,"yes","cellular",101,1,-1,0,"unknown",0,2018,2018-06-21
50,"blue-collar","married","primary","no",377,"yes","unknown",221,1,-1,0,"unknown",0,2018,2018-06-21
44,"services","married","secondary","no",191,"yes","cellular",490,1,-1,0,"unknown",0,2018,2018-06-21
29,"housemaid","married","tertiary","no",420,"yes","unknown",95,3,-1,0,"unknown",0,2018,2018-06-21
40,"admin.","married","secondary","no",2574,"yes","cellular",517,1,-1,0,"unknown",0,2018,2018-06-21
44,"blue-collar","married","primary","no",314,"yes","unknown",742,2,-1,0,"unknown",0,2018,2018-06-21
38,"services","single","secondary","no",4317,"yes","cellular",216,2,-1,0,"unknown",0,2018,2018-06-21
49,"management","married","tertiary","no",-151,"yes","unknown",119,2,-1,0,"unknown",0,2018,2018-06-21
31,"technician","married","secondary","no",510,"yes","unknown",117,3,-1,0,"unknown",0,2018,2018-06-21
48,"management","divorced","tertiary","no",1144,"yes","cellular",78,1,-1,0,"unknown",0,2018,2018-06-21
58,"retired","married","secondary","no",5435,"yes","unknown",118,1,-1,0,"unknown",0,2018,2018-06-21
48,"blue-collar","divorced","secondary","no",-314,"yes","cellular",7,5,-1,0,"unknown",0,2018,2018-06-21
53,"admin.","divorced","tertiary","no",0,"yes","cellular",171,1,64,6,"other",0,2018,2018-06-21
35,"services","married","secondary","no",211,"yes","cellular",187,1,-1,0,"unknown",0,2018,2018-06-21
34,"blue-collar","married","secondary","no",246,"yes","cellular",532,1,-1,0,"unknown",0,2018,2018-06-21
55,"retired","married","primary","no",159,"yes","telephone",184,1,-1,0,"unknown",0,2018,2018-06-21
45,"blue-collar","married","secondary","no",-302,"yes","unknown",78,1,-1,0,"unknown",0,2018,2018-06-21
34,"blue-collar","single","primary","no",4723,"yes","cellular",350,3,-1,0,"unknown",0,2018,2018-06-21
