"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
42,"management","married","secondary","no",-32,"yes","unknown",77,1,-1,0,"unknown",0,2017,2017-06-11
72,"retired","married","secondary","no",1129,"no","cellular",186,1,-1,0,"unknown",1,2017,2017-06-11
33,"blue-collar","single","secondary","no",1211,"yes","cellular",39,1,361,4,"failure",0,2017,2017-06-11
35,"management","divorced","tertiary","no",146,"no","cellular",392,2,106,2,"success",0,2017,2017-06-11
55,"entrepreneur","married","tertiary","no",41923,"no","cellular",69,3,-1,0,"unknown",0,2017,2017-06-11
35,"technician","married","tertiary","no",629,"yes","cellular",77,1,-1,0,"unknown",0,2017,2017-06-12
38,"admin.","married","secondary","no",-241,"no","cellular",570,2,-1,0,"unknown",0,2017,2017-06-12
29,"admin.","married","secondary","no",500,"yes","cellular",8,8,-1,0,"unknown",0,2017,2017-06-12
30,"technician","married","tertiary","no",239,"no","telephone",73,1,-1,0,"unknown",0,2017,2017-06-12
31,"management","married","tertiary","no",1032,"no","cellular",284,1,-1,0,"unknown",1,2017,2017-06-12
36,"management","single","tertiary","no",774,"no","cellular",193,2,-1,0,"unknown",0,2017,2017-06-12
26,"student","single","unknown","no",198,"no","cellular",161,1,-1,0,"unknown",0,2017,2017-06-12
43,"management","single","tertiary","no",8224,"yes","cellular",70,1,-1,0,"unknown",0,2017,2017-06-12
54,"entrepreneur","married","tertiary","no",1129,"no","cellular",242,1,184,8,"failure",0,2017,2017-06-12
74,"retired","divorced","tertiary","no",3810,"yes","cellular",492,1,-1,0,"unknown",0,2017,2017-06-12
48,"blue-collar","divorced","secondary","no",2071,"no","cellular",127,1,-1,0,"unknown",0,2017,2017-06-12
46,"management","married","tertiary","no",1514,"no","cellular",94,2,-1,0,"unknown",0,2017,2017-06-12
30,"technician","single","secondary","no",426,"yes","telephone",127,4,111,6,"failure",0,2017,2017-06-12
42,"self-employed","married","secondary","no",1508,"yes","cellular",178,3,-1,0,"unknown",0,2017,2017-06-12
44,"blue-collar","married","primary","no",271,"yes","unknown",94,1,-1,0,"unknown",0,2017,2017-06-12
40,"technician","single","secondary","no",2017,"yes","cellular",105,1,244,1,"other",0,2017,2017-06-12
36,"management","single","tertiary","no",13,"no","cellular",106,1,-1,0,"unknown",0,2017,2017-06-12
37,"blue-collar","single","secondary","no",3764,"no","unknown",431,1,-1,0,"unknown",0,2017,2017-06-12
45,"technician","married","secondary","no",546,"yes","unknown",152,4,-1,0,"unknown",0,2017,2017-06-12
31,"management","single","tertiary","no",3,"no","cellular",406,2,-1,0,"unknown",0,2017,2017-06-12
31,"technician","single","secondary","no",667,"yes","cellular",279,1,-1,0,"unknown",0,2017,2017-06-12
33,"technician","married","secondary","no",-616,"yes","unknown",320,1,-1,0,"unknown",0,2017,2017-06-12
59,"management","single","tertiary","no",68,"yes","unknown",176,2,-1,0,"unknown",0,2017,2017-06-12
31,"management","married","tertiary","no",59,"yes","unknown",314,3,-1,0,"unknown",0,2017,2017-06-12
40,"blue-collar","married","primary","no",592,"yes","cellular",80,3,350,2,"failure",0,2017,2017-06-12
45,"technician","divorced","secondary","no",49,"no","cellular",164,3,-1,0,"unknown",0,2017,2017-06-12
43,"entrepreneur","married","unknown","no",0,"yes","cellular",380,1,-1,0,"unknown",0,2017,2017-06-12
35,"blue-collar","married","secondary","no",474,"yes","unknown",55,3,-1,0,"unknown",0,2017,2017-06-12
52,"blue-collar","married","secondary","no",2206,"yes","unknown",875,5,-1,0,"unknown",0,2017,2017-06-12
48,"admin.","married","primary","no",3,"yes","unknown",148,4,-1,0,"unknown",0,2017,2017-06-12
26,"admin.","single","secondary","no",82,"yes","unknown",228,1,-1,0,"unknown",0,2017,2017-06-12
26,"admin.","single","secondary","no",102,"no","cellular",658,2,-1,0,"unknown",1,2017,2017-06-12
32,"management","divorced","primary","no",137,"yes","unknown",13,12,-1,0,"unknown",0,2017,2017-06-12
39,"management","married","tertiary","no",272,"yes","cellular",85,1,325,1,"other",0,2017,2017-06-12
40,"services","married","secondary","no",-212,"yes","cellular",71,1,258,1,"failure",0,2017,2017-06-12
56,"technician","married","secondary","no",4063,"no","telephone",31,4,-1,0,"unknown",0,2017,2017-06-12
57,"blue-collar","married","primary","no",282,"no","cellular",261,12,-1,0,"unknown",0,2017,2017-06-12
32,"admin.","divorced","tertiary","no",146,"yes","cellular",69,1,361,1,"failure",0,2017,2017-06-12
40,"unemployed","married","secondary","no",3430,"yes","cellular",1855,3,-1,0,"unknown",0,2017,2017-06-12
59,"retired","married","primary","no",3079,"no","telephone",19,2,-1,0,"unknown",0,2017,2017-06-12
39,"blue-collar","single","primary","no",323,"yes","unknown",138,3,-1,0,"unknown",0,2017,2017-06-12
36,"admin.","single","secondary","no",0,"yes","unknown",213,1,-1,0,"unknown",0,2017,2017-06-12
34,"management","married","tertiary","no",967,"yes","unknown",415,2,-1,0,"unknown",0,2017,2017-06-12
39,"services","married","secondary","no",207,"no","unknown",78,2,-1,0,"unknown",0,2017,2017-06-12
35,"services","single","secondary","no",568,"yes","unknown",469,2,-1,0,"unknown",0,2017,2017-06-12
39,"technician","single","secondary","no",391,"no","cellular",962,4,-1,0,"unknown",1,2017,2017-06-12
41,"technician","divorced","secondary","no",195,"no","cellular",260,1,-1,0,"unknown",0,2017,2017-06-12
55,"blue-collar","married","secondary","no",49,"yes","cellular",494,4,-1,0,"unknown",1,2017,2017-06-12
32,"unemployed","single","secondary","no",331,"yes","unknown",211,2,-1,0,"unknown",0,2017,2017-06-12
33,"entrepreneur","single","secondary","no",278,"no","cellular",563,5,-1,0,"unknown",1,2017,2017-06-12
35,"housemaid","married","primary","no",77,"no","cellular",191,1,-1,0,"unknown",0,2017,2017-06-12
73,"retired","married","tertiary","no",448,"no","cellular",136,1,-1,0,"unknown",1,2017,2017-06-12
48,"blue-collar","married","primary","no",750,"yes","cellular",90,6,-1,0,"unknown",0,2017,2017-06-12
58,"blue-collar","divorced","primary","no",8218,"yes","cellular",141,2,111,10,"failure",0,2017,2017-06-12
33,"blue-collar","married","primary","no",2000,"yes","telephone",25,1,-1,0,"unknown",0,2017,2017-06-12
36,"blue-collar","married","unknown","no",-656,"yes","unknown",92,2,-1,0,"unknown",0,2017,2017-06-12
27,"management","single","tertiary","no",321,"yes","cellular",173,2,307,1,"other",0,2017,2017-06-12
39,"blue-collar","married","primary","no",-100,"yes","unknown",680,2,-1,0,"unknown",0,2017,2017-06-12
35,"management","single","tertiary","no",681,"no","cellular",737,1,561,2,"success",1,2017,2017-06-12
42,"blue-collar","married","primary","no",46,"yes","unknown",130,6,-1,0,"unknown",0,2017,2017-06-13
35,"admin.","married","secondary","no",214,"yes","unknown",247,1,-1,0,"unknown",0,2017,2017-06-13
47,"technician","married","secondary","no",459,"no","cellular",226,1,-1,0,"unknown",0,2017,2017-06-13
31,"management","single","tertiary","no",30,"no","cellular",161,2,-1,0,"unknown",0,2017,2017-06-13
52,"blue-collar","single","secondary","no",2430,"yes","unknown",185,3,-1,0,"unknown",0,2017,2017-06-13
29,"management","single","tertiary","no",1351,"no","cellular",228,1,91,1,"failure",0,2017,2017-06-13
32,"services","single","secondary","no",936,"yes","cellular",61,1,-1,0,"unknown",0,2017,2017-06-13
36,"unemployed","married","secondary","no",608,"yes","cellular",114,1,263,3,"other",0,2017,2017-06-13
44,"technician","married","secondary","no",5597,"no","unknown",27,3,-1,0,"unknown",0,2017,2017-06-13
61,"retired","married","primary","no",8729,"no","cellular",480,1,-1,0,"unknown",1,2017,2017-06-13
32,"blue-collar","single","primary","no",315,"yes","unknown",61,2,-1,0,"unknown",0,2017,2017-06-13
35,"unemployed","married","secondary","no",547,"yes","cellular",527,2,-1,0,"unknown",0,2017,2017-06-13
28,"technician","single","tertiary","no",387,"yes","cellular",455,1,-1,0,"unknown",0,2017,2017-06-13
31,"self-employed","single","secondary","no",148,"yes","cellular",1145,4,-1,0,"unknown",0,2017,2017-06-13
42,"blue-collar","married","primary","no",250,"yes","unknown",46,16,-1,0,"unknown",0,2017,2017-06-13
26,"student","single","tertiary","yes",47,"no","cellular",257,2,-1,0,"unknown",0,2017,2017-06-13
35,"management","single","tertiary","no",2988,"yes","cellular",179,1,-1,0,"unknown",0,2017,2017-06-13
50,"blue-collar","married","tertiary","no",5423,"yes","cellular",75,3,-1,0,"unknown",0,2017,2017-06-13
35,"admin.","married","secondary","no",0,"no","cellular",80,5,-1,0,"unknown",0,2017,2017-06-13
30,"student","single","primary","no",1527,"no","telephone",94,7,-1,0,"unknown",0,2017,2017-06-13
44,"self-employed","married","tertiary","no",134,"no","cellular",86,4,-1,0,"unknown",0,2017,2017-06-13
35,"unknown","married","primary","no",365,"no","cellular",41,2,-1,0,"unknown",0,2017,2017-06-13
57,"management","married","secondary","no",39,"yes","cellular",114,2,-1,0,"unknown",0,2017,2017-06-13
55,"management","married","secondary","no",2410,"yes","cellular",135,1,-1,0,"unknown",0,2017,2017-06-13
50,"technician","single","secondary","no",-97,"yes","cellular",425,1,306,2,"failure",0,2017,2017-06-13
32,"services","single","secondary","no",-23,"no","cellular",182,1,-1,0,"unknown",0,2017,2017-06-13
38,"blue-collar","single","primary","no",0,"yes","cellular",284,4,-1,0,"unknown",0,2017,2017-06-13
51,"blue-collar","married","secondary","no",-355,"yes","cellular",122,2,-1,0,"unknown",0,2017,2017-06-13
35,"technician","married","secondary","no",2468,"yes","cellular",187,8,-1,0,"unknown",0,2017,2017-06-13
32,"technician","married","tertiary","no",0,"no","cellular",184,6,-1,0,"unknown",0,2017,2017-06-13
26,"management","married","secondary","no",288,"yes","cellular",714,1,-1,0,"unknown",0,2017,2017-06-13
33,"management","single","secondary","no",20600,"no","cellular",125,1,-1,0,"unknown",0,2017,2017-06-13
35,"admin.","married","secondary","no",3863,"yes","cellular",239,1,-1,0,"unknown",0,2017,2017-06-13
31,"admin.","single","secondary","no",33,"no","cellular",194,1,-1,0,"unknown",0,2017,2017-06-13
51,"blue-collar","married","secondary","no",19,"no","cellular",292,1,-1,0,"unknown",0,2017,2017-06-13
33,"admin.","single","tertiary","no",701,"yes","cellular",59,2,-1,0,"unknown",0,2017,2017-06-13
31,"management","single","tertiary","no",2336,"no","cellular",224,1,-1,0,"unknown",0,2017,2017-06-13
40,"services","married","secondary","no",293,"no","telephone",192,2,-1,0,"unknown",0,2017,2017-06-13
46,"management","married","tertiary","no",0,"no","cellular",401,1,-1,0,"unknown",0,2017,2017-06-13
41,"admin.","married","secondary","no",201,"no","cellular",114,1,-1,0,"unknown",0,2017,2017-06-13
48,"blue-collar","married","primary","no",1778,"yes","telephone",267,3,-1,0,"unknown",0,2017,2017-06-13
30,"management","single","secondary","no",8101,"yes","cellular",49,1,-1,0,"unknown",0,2017,2017-06-13
40,"technician","married","secondary","no",1269,"yes","cellular",353,1,172,1,"failure",0,2017,2017-06-13
67,"retired","married","primary","no",258,"no","cellular",221,1,-1,0,"unknown",0,2017,2017-06-13
54,"services","married","secondary","no",2061,"yes","telephone",301,7,-1,0,"unknown",0,2017,2017-06-13
67,"retired","married","unknown","no",696,"no","telephone",119,1,105,2,"failure",0,2017,2017-06-13
45,"technician","divorced","tertiary","no",10768,"yes","cellular",104,2,-1,0,"unknown",0,2017,2017-06-13
52,"housemaid","married","primary","no",1466,"no","cellular",150,1,-1,0,"unknown",0,2017,2017-06-13
43,"blue-collar","married","primary","no",0,"yes","unknown",592,1,-1,0,"unknown",0,2017,2017-06-13
40,"self-employed","married","secondary","no",672,"yes","unknown",164,2,-1,0,"unknown",0,2017,2017-06-13
34,"management","married","tertiary","no",0,"no","cellular",263,2,-1,0,"unknown",0,2017,2017-06-13
81,"retired","married","primary","no",1154,"no","telephone",231,1,-1,0,"unknown",1,2017,2017-06-13
35,"services","married","unknown","no",618,"no","cellular",951,1,-1,0,"unknown",1,2017,2017-06-13
46,"management","married","secondary","no",0,"no","unknown",155,1,-1,0,"unknown",0,2017,2017-06-13
42,"admin.","single","secondary","no",400,"yes","cellular",198,5,244,6,"failure",0,2017,2017-06-13
40,"technician","married","secondary","no",93,"yes","unknown",134,2,-1,0,"unknown",0,2017,2017-06-13
54,"technician","married","secondary","no",-258,"yes","cellular",65,3,342,1,"other",0,2017,2017-06-13
45,"blue-collar","married","secondary","no",154,"yes","unknown",1138,1,-1,0,"unknown",1,2017,2017-06-13
26,"blue-collar","single","secondary","no",177,"no","unknown",235,1,-1,0,"unknown",0,2017,2017-06-14
37,"self-employed","married","secondary","no",160,"no","unknown",107,1,-1,0,"unknown",0,2017,2017-06-14
34,"technician","single","secondary","no",347,"yes","cellular",947,6,-1,0,"unknown",0,2017,2017-06-14
40,"blue-collar","married","primary","no",332,"yes","cellular",339,2,369,3,"failure",0,2017,2017-06-14
33,"technician","married","secondary","no",1940,"no","cellular",46,10,-1,0,"unknown",0,2017,2017-06-14
26,"technician","single","secondary","no",3244,"no","cellular",390,1,-1,0,"unknown",0,2017,2017-06-14
28,"services","single","secondary","no",3331,"yes","unknown",229,2,-1,0,"unknown",0,2017,2017-06-14
25,"technician","single","secondary","no",1105,"yes","cellular",195,1,13,1,"failure",0,2017,2017-06-14
61,"housemaid","married","primary","no",848,"no","cellular",605,1,187,1,"other",0,2017,2017-06-14
47,"blue-collar","married","secondary","no",1203,"yes","cellular",239,2,-1,0,"unknown",0,2017,2017-06-14
39,"admin.","married","primary","no",444,"yes","cellular",374,2,-1,0,"unknown",0,2017,2017-06-14
47,"technician","divorced","secondary","no",157,"yes","cellular",163,8,-1,0,"unknown",0,2017,2017-06-14
60,"housemaid","married","primary","no",11904,"no","telephone",116,3,-1,0,"unknown",0,2017,2017-06-14
30,"self-employed","married","tertiary","no",163,"yes","cellular",149,1,362,8,"other",0,2017,2017-06-14
29,"management","single","tertiary","no",471,"yes","cellular",106,1,-1,0,"unknown",0,2017,2017-06-14
44,"entrepreneur","divorced","secondary","no",-600,"yes","cellular",367,3,-1,0,"unknown",0,2017,2017-06-14
42,"blue-collar","married","secondary","no",705,"yes","cellular",52,2,-1,0,"unknown",0,2017,2017-06-14
33,"management","married","secondary","no",4385,"no","cellular",92,1,-1,0,"unknown",0,2017,2017-06-14
41,"services","divorced","secondary","no",0,"no","cellular",93,3,-1,0,"unknown",0,2017,2017-06-14
36,"management","married","tertiary","no",114,"no","cellular",342,1,-1,0,"unknown",0,2017,2017-06-14
28,"technician","single","secondary","no",631,"no","cellular",835,7,-1,0,"unknown",0,2017,2017-06-14
59,"management","married","primary","no",2269,"no","unknown",158,1,-1,0,"unknown",0,2017,2017-06-14
30,"management","single","tertiary","no",4,"yes","cellular",284,1,-1,0,"unknown",0,2017,2017-06-14
36,"self-employed","single","tertiary","no",4752,"yes","unknown",446,2,-1,0,"unknown",0,2017,2017-06-14
36,"admin.","married","secondary","no",3321,"yes","telephone",132,1,-1,0,"unknown",0,2017,2017-06-14
47,"services","married","secondary","no",-98,"yes","telephone",211,1,-1,0,"unknown",0,2017,2017-06-14
39,"technician","married","secondary","no",768,"yes","unknown",171,4,-1,0,"unknown",0,2017,2017-06-14
47,"services","single","secondary","no",870,"yes","cellular",36,7,-1,0,"unknown",0,2017,2017-06-14
39,"technician","married","unknown","no",880,"yes","unknown",29,1,-1,0,"unknown",0,2017,2017-06-14
32,"technician","single","secondary","no",39,"no","cellular",175,11,-1,0,"unknown",0,2017,2017-06-14
41,"blue-collar","married","primary","no",686,"yes","cellular",888,3,-1,0,"unknown",0,2017,2017-06-14
46,"self-employed","married","tertiary","no",226,"no","cellular",561,3,-1,0,"unknown",0,2017,2017-06-14
27,"admin.","married","secondary","no",941,"yes","cellular",124,1,-1,0,"unknown",0,2017,2017-06-14
42,"services","married","secondary","no",1007,"no","unknown",139,1,-1,0,"unknown",0,2017,2017-06-14
51,"blue-collar","married","secondary","no",0,"yes","cellular",124,2,-1,0,"unknown",0,2017,2017-06-14
39,"self-employed","married","tertiary","no",2630,"no","unknown",651,5,-1,0,"unknown",1,2017,2017-06-14
30,"entrepreneur","married","primary","no",386,"yes","cellular",253,4,-1,0,"unknown",0,2017,2017-06-14
49,"blue-collar","married","primary","no",6429,"no","cellular",108,1,-1,0,"unknown",0,2017,2017-06-14
43,"management","married","tertiary","no",1264,"yes","cellular",102,2,-1,0,"unknown",0,2017,2017-06-14
48,"technician","married","secondary","no",268,"no","cellular",128,1,-1,0,"unknown",0,2017,2017-06-14
56,"services","single","secondary","no",-40,"yes","cellular",311,1,368,2,"failure",1,2017,2017-06-14
36,"services","single","secondary","no",511,"yes","cellular",706,1,252,1,"failure",0,2017,2017-06-14
46,"unemployed","divorced","secondary","no",41,"yes","unknown",249,4,-1,0,"unknown",0,2017,2017-06-14
27,"management","single","tertiary","no",99,"yes","unknown",767,2,-1,0,"unknown",1,2017,2017-06-14
56,"blue-collar","married","secondary","no",1362,"no","telephone",345,1,-1,0,"unknown",0,2017,2017-06-14
35,"management","married","tertiary","no",6,"yes","unknown",136,1,-1,0,"unknown",0,2017,2017-06-14
36,"blue-collar","married","secondary","no",89,"yes","cellular",62,6,366,2,"failure",0,2017,2017-06-14
55,"management","divorced","tertiary","no",552,"no","unknown",241,2,-1,0,"unknown",0,2017,2017-06-14
39,"management","divorced","tertiary","no",1315,"yes","cellular",1337,4,126,1,"failure",0,2017,2017-06-14
62,"retired","married","secondary","no",495,"no","telephone",494,2,-1,0,"unknown",0,2017,2017-06-14
42,"management","married","tertiary","no",-671,"no","cellular",80,2,-1,0,"unknown",0,2017,2017-06-14
31,"admin.","single","secondary","no",410,"no","cellular",342,1,-1,0,"unknown",1,2017,2017-06-14
49,"services","divorced","unknown","no",313,"yes","cellular",203,7,-1,0,"unknown",0,2017,2017-06-14
40,"admin.","single","secondary","no",1670,"yes","unknown",161,2,-1,0,"unknown",0,2017,2017-06-14
36,"entrepreneur","divorced","tertiary","no",776,"no","cellular",722,3,-1,0,"unknown",1,2017,2017-06-14
45,"unemployed","divorced","secondary","no",728,"yes","cellular",107,1,-1,0,"unknown",0,2017,2017-06-14
62,"blue-collar","married","primary","no",115,"no","telephone",75,3,-1,0,"unknown",0,2017,2017-06-14
56,"self-employed","married","secondary","no",800,"no","cellular",170,1,-1,0,"unknown",0,2017,2017-06-14
23,"housemaid","single","primary","no",93,"yes","cellular",70,3,-1,0,"unknown",0,2017,2017-06-14
39,"admin.","single","secondary","no",548,"yes","unknown",296,2,-1,0,"unknown",0,2017,2017-06-14
21,"student","single","secondary","no",398,"yes","cellular",295,3,-1,0,"unknown",0,2017,2017-06-15
48,"management","married","tertiary","no",5326,"no","cellular",116,2,-1,0,"unknown",0,2017,2017-06-15
58,"admin.","married","secondary","no",310,"yes","cellular",75,1,-1,0,"unknown",0,2017,2017-06-15
51,"management","married","tertiary","no",1069,"no","unknown",27,7,-1,0,"unknown",0,2017,2017-06-15
43,"blue-collar","married","secondary","no",1096,"no","unknown",180,1,-1,0,"unknown",0,2017,2017-06-15
46,"technician","married","secondary","no",0,"yes","telephone",181,2,-1,0,"unknown",0,2017,2017-06-15
31,"management","single","tertiary","no",12607,"no","cellular",150,1,-1,0,"unknown",0,2017,2017-06-15
35,"admin.","single","secondary","no",148,"yes","unknown",128,2,-1,0,"unknown",0,2017,2017-06-15
51,"housemaid","married","primary","no",1337,"no","telephone",74,6,-1,0,"unknown",0,2017,2017-06-15
58,"blue-collar","married","secondary","no",842,"no","cellular",253,2,-1,0,"unknown",0,2017,2017-06-15
59,"retired","married","secondary","no",5678,"yes","unknown",238,2,-1,0,"unknown",0,2017,2017-06-15
36,"management","married","tertiary","no",144,"yes","unknown",164,2,-1,0,"unknown",0,2017,2017-06-15
35,"blue-collar","married","secondary","no",1287,"yes","cellular",330,2,-1,0,"unknown",0,2017,2017-06-15
31,"management","single","tertiary","no",3340,"no","cellular",213,2,469,3,"success",1,2017,2017-06-15
57,"admin.","married","primary","no",853,"yes","cellular",86,4,-1,0,"unknown",0,2017,2017-06-15
31,"entrepreneur","single","tertiary","yes",37,"yes","unknown",281,1,-1,0,"unknown",0,2017,2017-06-15
49,"blue-collar","married","primary","no",4455,"yes","cellular",140,1,-1,0,"unknown",0,2017,2017-06-15
73,"retired","married","tertiary","no",459,"no","cellular",281,1,-1,0,"unknown",1,2017,2017-06-15
34,"blue-collar","married","primary","no",425,"yes","cellular",1389,7,-1,0,"unknown",0,2017,2017-06-15
49,"technician","married","secondary","no",702,"no","telephone",145,7,-1,0,"unknown",0,2017,2017-06-15
29,"blue-collar","married","secondary","no",-493,"yes","cellular",536,2,334,4,"failure",1,2017,2017-06-15
30,"technician","married","secondary","no",274,"yes","cellular",97,2,-1,0,"unknown",0,2017,2017-06-15
53,"self-employed","married","tertiary","no",20,"yes","cellular",218,2,-1,0,"unknown",0,2017,2017-06-15
59,"retired","married","secondary","no",434,"yes","unknown",63,3,-1,0,"unknown",0,2017,2017-06-15
32,"services","married","secondary","no",0,"yes","cellular",83,10,-1,0,"unknown",0,2017,2017-06-15
32,"technician","married","secondary","no",91,"yes","cellular",209,1,-1,0,"unknown",0,2017,2017-06-15
47,"management","married","tertiary","no",1105,"no","unknown",180,6,-1,0,"unknown",0,2017,2017-06-15
55,"housemaid","married","primary","no",136,"yes","unknown",15,10,-1,0,"unknown",0,2017,2017-06-15
38,"blue-collar","married","secondary","no",526,"yes","unknown",919,2,-1,0,"unknown",0,2017,2017-06-15
54,"management","married","tertiary","no",1014,"no","cellular",240,1,162,2,"failure",1,2017,2017-06-15
41,"services","married","secondary","no",4283,"yes","unknown",112,1,-1,0,"unknown",0,2017,2017-06-15
41,"technician","married","secondary","no",335,"no","cellular",169,3,-1,0,"unknown",0,2017,2017-06-15
33,"blue-collar","married","secondary","no",0,"no","cellular",454,6,-1,0,"unknown",1,2017,2017-06-15
32,"blue-collar","married","secondary","no",2353,"yes","cellular",334,3,-1,0,"unknown",0,2017,2017-06-15
51,"blue-collar","married","secondary","no",160,"yes","cellular",136,1,359,1,"failure",0,2017,2017-06-15
45,"blue-collar","married","secondary","no",392,"yes","cellular",391,2,127,2,"failure",0,2017,2017-06-15
49,"blue-collar","divorced","primary","no",2262,"yes","unknown",125,3,-1,0,"unknown",0,2017,2017-06-15
33,"self-employed","married","secondary","no",49,"yes","cellular",170,7,-1,0,"unknown",0,2017,2017-06-15
44,"blue-collar","married","secondary","no",1340,"yes","unknown",244,1,-1,0,"unknown",0,2017,2017-06-15
36,"blue-collar","single","primary","no",2176,"yes","unknown",52,2,-1,0,"unknown",0,2017,2017-06-15
42,"entrepreneur","married","tertiary","no",2476,"yes","cellular",251,1,-1,0,"unknown",0,2017,2017-06-15
52,"blue-collar","married","secondary","no",633,"yes","cellular",292,1,-1,0,"unknown",0,2017,2017-06-15
33,"management","single","tertiary","no",1240,"yes","cellular",505,2,260,1,"other",0,2017,2017-06-15
32,"technician","married","secondary","no",5560,"yes","cellular",330,3,-1,0,"unknown",0,2017,2017-06-15
58,"technician","married","secondary","no",1,"no","cellular",333,1,64,2,"failure",0,2017,2017-06-15
35,"management","married","tertiary","no",2793,"no","cellular",258,2,-1,0,"unknown",0,2017,2017-06-15
33,"management","married","tertiary","no",0,"yes","cellular",83,2,-1,0,"unknown",0,2017,2017-06-15
33,"entrepreneur","married","secondary","no",1034,"yes","cellular",141,6,-1,0,"unknown",0,2017,2017-06-15
60,"retired","married","primary","no",55,"no","cellular",207,1,-1,0,"unknown",0,2017,2017-06-15
59,"retired","married","tertiary","no",1312,"yes","cellular",244,2,-1,0,"unknown",0,2017,2017-06-15
32,"entrepreneur","married","secondary","no",1996,"yes","cellular",271,1,-1,0,"unknown",0,2017,2017-06-15
32,"admin.","single","secondary","no",10218,"yes","cellular",149,2,-1,0,"unknown",0,2017,2017-06-15
29,"management","married","secondary","no",147,"yes","unknown",376,2,-1,0,"unknown",0,2017,2017-06-16
42,"services","divorced","secondary","no",266,"yes","cellular",97,1,-1,0,"unknown",0,2017,2017-06-16
27,"self-employed","married","tertiary","no",10005,"yes","cellular",163,3,271,2,"failure",0,2017,2017-06-16
54,"retired","married","secondary","no",529,"yes","unknown",1492,1,-1,0,"unknown",0,2017,2017-06-16
31,"unemployed","single","tertiary","no",3252,"no","cellular",145,2,-1,0,"unknown",0,2017,2017-06-16
37,"blue-collar","married","secondary","no",-141,"yes","unknown",76,3,-1,0,"unknown",0,2017,2017-06-16
48,"management","married","tertiary","no",4191,"no","unknown",363,6,-1,0,"unknown",0,2017,2017-06-16
54,"entrepreneur","married","secondary","no",2791,"no","unknown",94,1,-1,0,"unknown",0,2017,2017-06-16
27,"blue-collar","married","unknown","no",409,"yes","cellular",525,1,-1,0,"unknown",1,2017,2017-06-16
35,"unemployed","married","primary","no",494,"yes","unknown",71,4,-1,0,"unknown",0,2017,2017-06-16
37,"blue-collar","married","primary","no",704,"no","unknown",165,7,-1,0,"unknown",0,2017,2017-06-16
36,"management","married","tertiary","no",336,"no","unknown",178,7,-1,0,"unknown",0,2017,2017-06-16
67,"retired","married","secondary","no",2048,"no","cellular",452,5,195,4,"other",1,2017,2017-06-16
26,"unemployed","single","tertiary","no",77,"no","cellular",175,1,-1,0,"unknown",1,2017,2017-06-16
47,"housemaid","divorced","primary","no",61,"no","cellular",69,5,-1,0,"unknown",0,2017,2017-06-16
33,"blue-collar","married","primary","no",0,"no","cellular",174,1,-1,0,"unknown",0,2017,2017-06-16
53,"blue-collar","married","secondary","no",66,"no","unknown",360,2,-1,0,"unknown",0,2017,2017-06-16
48,"unemployed","married","secondary","no",3287,"yes","cellular",242,2,307,1,"failure",0,2017,2017-06-16
26,"blue-collar","single","secondary","yes",-23,"yes","unknown",315,1,-1,0,"unknown",0,2017,2017-06-16
57,"self-employed","married","secondary","no",380,"no","cellular",878,2,-1,0,"unknown",0,2017,2017-06-16
49,"unemployed","married","secondary","no",13818,"no","cellular",201,1,113,2,"failure",0,2017,2017-06-16
50,"blue-collar","married","primary","no",480,"yes","unknown",99,5,-1,0,"unknown",0,2017,2017-06-16
50,"services","married","secondary","no",77,"no","cellular",138,2,-1,0,"unknown",0,2017,2017-06-16
39,"blue-collar","married","primary","no",879,"yes","unknown",102,2,-1,0,"unknown",0,2017,2017-06-16
59,"management","married","tertiary","no",315,"no","cellular",98,2,-1,0,"unknown",0,2017,2017-06-16
40,"admin.","married","secondary","no",1538,"yes","unknown",390,2,-1,0,"unknown",0,2017,2017-06-16
31,"blue-collar","married","secondary","no",1361,"yes","unknown",176,4,-1,0,"unknown",0,2017,2017-06-16
31,"technician","single","secondary","no",4028,"no","cellular",139,5,-1,0,"unknown",0,2017,2017-06-16
44,"admin.","married","secondary","no",764,"yes","cellular",232,1,213,1,"failure",0,2017,2017-06-16
29,"technician","single","unknown","no",1729,"yes","cellular",479,1,-1,0,"unknown",0,2017,2017-06-16
31,"management","married","tertiary","no",131,"no","cellular",332,2,-1,0,"unknown",1,2017,2017-06-16
31,"management","single","tertiary","no",0,"yes","cellular",117,3,-1,0,"unknown",0,2017,2017-06-16
59,"unemployed","married","secondary","no",1047,"no","cellular",83,3,-1,0,"unknown",1,2017,2017-06-16
53,"technician","divorced","secondary","no",751,"yes","unknown",343,4,-1,0,"unknown",0,2017,2017-06-16
29,"technician","single","secondary","no",534,"yes","cellular",382,1,-1,0,"unknown",0,2017,2017-06-16
31,"services","single","tertiary","no",1025,"no","cellular",93,1,254,3,"failure",0,2017,2017-06-16
51,"management","married","tertiary","no",642,"no","unknown",183,2,-1,0,"unknown",0,2017,2017-06-16
41,"technician","married","secondary","no",1032,"yes","cellular",64,2,-1,0,"unknown",0,2017,2017-06-16
37,"services","single","secondary","no",1169,"no","cellular",311,4,-1,0,"unknown",0,2017,2017-06-16
46,"management","divorced","tertiary","no",25,"no","unknown",564,2,-1,0,"unknown",0,2017,2017-06-16
